fdate,number of customers without power,county,state,fips
2024-02-03 07:00:00,0,Sierra County,CA,06091
2024-02-03 08:00:00,0,Sierra County,CA,06091
2024-02-03 09:00:00,0,Sierra County,CA,06091
2024-02-03 10:00:00,0,Sierra County,CA,06091
2024-02-03 11:00:00,0,Sierra County,CA,06091
2024-02-03 12:00:00,0,Sierra County,CA,06091
2024-02-03 13:00:00,0,Sierra County,CA,06091
2024-02-03 14:00:00,0,Sierra County,CA,06091
2024-02-03 15:00:00,0,Sierra County,CA,06091
2024-02-03 16:00:00,0,Sierra County,CA,06091
2024-02-03 17:00:00,0,Sierra County,CA,06091
2024-02-03 18:00:00,0,Sierra County,CA,06091
2024-02-03 19:00:00,0,Sierra County,CA,06091
2024-02-03 20:00:00,0,Sierra County,CA,06091
2024-02-03 21:00:00,0,Sierra County,CA,06091
2024-02-03 22:00:00,0,Sierra County,CA,06091
2024-02-03 23:00:00,0,Sierra County,CA,06091
2024-02-04 00:00:00,0,Sierra County,CA,06091
2024-02-04 01:00:00,0,Sierra County,CA,06091
2024-02-04 02:00:00,0,Sierra County,CA,06091
2024-02-04 03:00:00,0,Sierra County,CA,06091
2024-02-04 04:00:00,0,Sierra County,CA,06091
2024-02-04 05:00:00,0,Sierra County,CA,06091
2024-02-04 06:00:00,0,Sierra County,CA,06091
2024-02-04 07:00:00,0,Sierra County,CA,06091
2024-02-04 08:00:00,0,Sierra County,CA,06091
2024-02-04 09:00:00,0,Sierra County,CA,06091
2024-02-04 10:00:00,0,Sierra County,CA,06091
2024-02-04 11:00:00,0,Sierra County,CA,06091
2024-02-04 12:00:00,0,Sierra County,CA,06091
2024-02-04 13:00:00,0,Sierra County,CA,06091
2024-02-04 14:00:00,0,Sierra County,CA,06091
2024-02-04 15:00:00,0,Sierra County,CA,06091
2024-02-04 16:00:00,0,Sierra County,CA,06091
2024-02-04 17:00:00,0,Sierra County,CA,06091
2024-02-04 18:00:00,0,Sierra County,CA,06091
2024-02-04 19:00:00,0,Sierra County,CA,06091
2024-02-04 20:00:00,0,Sierra County,CA,06091
2024-02-04 21:00:00,0,Sierra County,CA,06091
2024-02-04 22:00:00,0,Sierra County,CA,06091
2024-02-04 23:00:00,0,Sierra County,CA,06091
2024-02-05 00:00:00,0,Sierra County,CA,06091
2024-02-05 01:00:00,0,Sierra County,CA,06091
2024-02-05 02:00:00,1,Sierra County,CA,06091
2024-02-05 03:00:00,1,Sierra County,CA,06091
2024-02-05 04:00:00,1,Sierra County,CA,06091
2024-02-05 05:00:00,0,Sierra County,CA,06091
2024-02-05 06:00:00,0,Sierra County,CA,06091
2024-02-05 07:00:00,0,Sierra County,CA,06091
2024-02-05 08:00:00,0,Sierra County,CA,06091
2024-02-05 09:00:00,0,Sierra County,CA,06091
2024-02-05 10:00:00,0,Sierra County,CA,06091
2024-02-05 11:00:00,0,Sierra County,CA,06091
2024-02-05 12:00:00,0,Sierra County,CA,06091
2024-02-05 13:00:00,0,Sierra County,CA,06091
2024-02-05 14:00:00,0,Sierra County,CA,06091
2024-02-05 15:00:00,0,Sierra County,CA,06091
2024-02-05 16:00:00,0,Sierra County,CA,06091
2024-02-05 17:00:00,0,Sierra County,CA,06091
2024-02-05 18:00:00,0,Sierra County,CA,06091
2024-02-05 19:00:00,0,Sierra County,CA,06091
2024-02-05 20:00:00,0,Sierra County,CA,06091
2024-02-05 21:00:00,0,Sierra County,CA,06091
2024-02-05 22:00:00,0,Sierra County,CA,06091
2024-02-05 23:00:00,3,Sierra County,CA,06091
2024-02-06 00:00:00,3,Sierra County,CA,06091
2024-02-06 01:00:00,3,Sierra County,CA,06091
2024-02-06 02:00:00,3,Sierra County,CA,06091
2024-02-06 03:00:00,3,Sierra County,CA,06091
2024-02-06 04:00:00,3,Sierra County,CA,06091
2024-02-06 05:00:00,3,Sierra County,CA,06091
2024-02-06 06:00:00,3,Sierra County,CA,06091
2024-02-06 07:00:00,3,Sierra County,CA,06091
2024-02-06 08:00:00,3,Sierra County,CA,06091
2024-02-06 09:00:00,3,Sierra County,CA,06091
2024-02-03 00:00:00,0,Siskiyou County,CA,06093
2024-02-03 01:00:00,0,Siskiyou County,CA,06093
2024-02-03 02:00:00,0,Siskiyou County,CA,06093
2024-02-03 03:00:00,0,Siskiyou County,CA,06093
2024-02-03 04:00:00,0,Siskiyou County,CA,06093
2024-02-03 05:00:00,0,Siskiyou County,CA,06093
2024-02-03 06:00:00,0,Siskiyou County,CA,06093
2024-02-03 07:00:00,0,Siskiyou County,CA,06093
2024-02-03 08:00:00,0,Siskiyou County,CA,06093
2024-02-03 09:00:00,0,Siskiyou County,CA,06093
2024-02-03 10:00:00,0,Siskiyou County,CA,06093
2024-02-03 11:00:00,9,Siskiyou County,CA,06093
2024-02-03 12:00:00,7,Siskiyou County,CA,06093
2024-02-03 13:00:00,7,Siskiyou County,CA,06093
2024-02-03 14:00:00,7,Siskiyou County,CA,06093
2024-02-03 15:00:00,7,Siskiyou County,CA,06093
2024-02-03 16:00:00,7,Siskiyou County,CA,06093
2024-02-03 17:00:00,0,Siskiyou County,CA,06093
2024-02-03 18:00:00,0,Siskiyou County,CA,06093
2024-02-03 19:00:00,0,Siskiyou County,CA,06093
2024-02-03 20:00:00,0,Siskiyou County,CA,06093
2024-02-03 21:00:00,0,Siskiyou County,CA,06093
2024-02-03 22:00:00,0,Siskiyou County,CA,06093
2024-02-03 23:00:00,0,Siskiyou County,CA,06093
2024-02-04 00:00:00,0,Siskiyou County,CA,06093
2024-02-04 01:00:00,0,Siskiyou County,CA,06093
2024-02-04 02:00:00,0,Siskiyou County,CA,06093
2024-02-04 03:00:00,0,Siskiyou County,CA,06093
2024-02-04 04:00:00,0,Siskiyou County,CA,06093
2024-02-04 05:00:00,0,Siskiyou County,CA,06093
2024-02-04 06:00:00,0,Siskiyou County,CA,06093
2024-02-04 07:00:00,0,Siskiyou County,CA,06093
2024-02-04 08:00:00,0,Siskiyou County,CA,06093
2024-02-04 09:00:00,0,Siskiyou County,CA,06093
2024-02-04 10:00:00,0,Siskiyou County,CA,06093
2024-02-04 11:00:00,0,Siskiyou County,CA,06093
2024-02-04 12:00:00,0,Siskiyou County,CA,06093
2024-02-04 13:00:00,10,Siskiyou County,CA,06093
2024-02-04 14:00:00,10,Siskiyou County,CA,06093
2024-02-04 15:00:00,10,Siskiyou County,CA,06093
2024-02-04 16:00:00,10,Siskiyou County,CA,06093
2024-02-04 17:00:00,10,Siskiyou County,CA,06093
2024-02-04 18:00:00,10,Siskiyou County,CA,06093
2024-02-04 19:00:00,0,Siskiyou County,CA,06093
2024-02-04 20:00:00,0,Siskiyou County,CA,06093
2024-02-04 21:00:00,0,Siskiyou County,CA,06093
2024-02-04 22:00:00,0,Siskiyou County,CA,06093
2024-02-04 23:00:00,63,Siskiyou County,CA,06093
2024-02-05 00:00:00,63,Siskiyou County,CA,06093
2024-02-05 01:00:00,545,Siskiyou County,CA,06093
2024-02-05 02:00:00,547,Siskiyou County,CA,06093
2024-02-05 03:00:00,548,Siskiyou County,CA,06093
2024-02-05 04:00:00,104,Siskiyou County,CA,06093
2024-02-05 05:00:00,104,Siskiyou County,CA,06093
2024-02-05 06:00:00,168,Siskiyou County,CA,06093
2024-02-05 07:00:00,168,Siskiyou County,CA,06093
2024-02-05 08:00:00,105,Siskiyou County,CA,06093
2024-02-05 09:00:00,105,Siskiyou County,CA,06093
2024-02-05 10:00:00,166,Siskiyou County,CA,06093
2024-02-05 11:00:00,65,Siskiyou County,CA,06093
2024-02-05 12:00:00,67,Siskiyou County,CA,06093
2024-02-05 13:00:00,64,Siskiyou County,CA,06093
2024-02-05 14:00:00,66,Siskiyou County,CA,06093
2024-02-05 15:00:00,4,Siskiyou County,CA,06093
2024-02-05 16:00:00,1,Siskiyou County,CA,06093
2024-02-05 17:00:00,349,Siskiyou County,CA,06093
2024-02-05 18:00:00,385,Siskiyou County,CA,06093
2024-02-05 19:00:00,38,Siskiyou County,CA,06093
2024-02-05 20:00:00,1,Siskiyou County,CA,06093
2024-02-05 21:00:00,1,Siskiyou County,CA,06093
2024-02-05 22:00:00,0,Siskiyou County,CA,06093
2024-02-05 23:00:00,23,Siskiyou County,CA,06093
2024-02-06 00:00:00,23,Siskiyou County,CA,06093
2024-02-06 01:00:00,23,Siskiyou County,CA,06093
2024-02-06 02:00:00,24,Siskiyou County,CA,06093
2024-02-06 03:00:00,24,Siskiyou County,CA,06093
2024-02-06 04:00:00,23,Siskiyou County,CA,06093
2024-02-06 05:00:00,23,Siskiyou County,CA,06093
2024-02-06 06:00:00,23,Siskiyou County,CA,06093
2024-02-06 07:00:00,23,Siskiyou County,CA,06093
2024-02-06 08:00:00,23,Siskiyou County,CA,06093
2024-02-06 09:00:00,23,Siskiyou County,CA,06093
2024-02-03 00:00:00,0,Solano County,CA,06095
2024-02-03 01:00:00,0,Solano County,CA,06095
2024-02-03 02:00:00,0,Solano County,CA,06095
2024-02-03 03:00:00,0,Solano County,CA,06095
2024-02-03 04:00:00,0,Solano County,CA,06095
2024-02-03 05:00:00,0,Solano County,CA,06095
2024-02-03 06:00:00,0,Solano County,CA,06095
2024-02-03 07:00:00,0,Solano County,CA,06095
2024-02-03 08:00:00,0,Solano County,CA,06095
2024-02-03 09:00:00,0,Solano County,CA,06095
2024-02-03 10:00:00,0,Solano County,CA,06095
2024-02-03 11:00:00,25,Solano County,CA,06095
2024-02-03 12:00:00,25,Solano County,CA,06095
2024-02-03 13:00:00,33,Solano County,CA,06095
2024-02-03 14:00:00,20,Solano County,CA,06095
2024-02-03 15:00:00,20,Solano County,CA,06095
2024-02-03 16:00:00,0,Solano County,CA,06095
2024-02-03 17:00:00,0,Solano County,CA,06095
2024-02-03 18:00:00,0,Solano County,CA,06095
2024-02-03 19:00:00,0,Solano County,CA,06095
2024-02-03 20:00:00,0,Solano County,CA,06095
2024-02-03 21:00:00,0,Solano County,CA,06095
2024-02-03 22:00:00,0,Solano County,CA,06095
2024-02-03 23:00:00,0,Solano County,CA,06095
2024-02-04 00:00:00,0,Solano County,CA,06095
2024-02-04 01:00:00,19,Solano County,CA,06095
2024-02-04 02:00:00,19,Solano County,CA,06095
2024-02-04 03:00:00,141,Solano County,CA,06095
2024-02-04 04:00:00,188,Solano County,CA,06095
2024-02-04 05:00:00,188,Solano County,CA,06095
2024-02-04 06:00:00,628,Solano County,CA,06095
2024-02-04 07:00:00,621,Solano County,CA,06095
2024-02-04 08:00:00,365,Solano County,CA,06095
2024-02-04 09:00:00,364,Solano County,CA,06095
2024-02-04 10:00:00,2394,Solano County,CA,06095
2024-02-04 11:00:00,993,Solano County,CA,06095
2024-02-04 12:00:00,1159,Solano County,CA,06095
2024-02-04 13:00:00,4668,Solano County,CA,06095
2024-02-04 14:00:00,5163,Solano County,CA,06095
2024-02-04 15:00:00,4802,Solano County,CA,06095
2024-02-04 16:00:00,14875,Solano County,CA,06095
2024-02-04 17:00:00,32976,Solano County,CA,06095
2024-02-04 18:00:00,35674,Solano County,CA,06095
2024-02-04 19:00:00,31501,Solano County,CA,06095
2024-02-04 20:00:00,29745,Solano County,CA,06095
2024-02-04 21:00:00,24607,Solano County,CA,06095
2024-02-04 22:00:00,22181,Solano County,CA,06095
2024-02-04 23:00:00,19187,Solano County,CA,06095
2024-02-05 00:00:00,19144,Solano County,CA,06095
2024-02-05 01:00:00,18499,Solano County,CA,06095
2024-02-05 02:00:00,18479,Solano County,CA,06095
2024-02-05 03:00:00,10474,Solano County,CA,06095
2024-02-05 04:00:00,9271,Solano County,CA,06095
2024-02-05 05:00:00,9271,Solano County,CA,06095
2024-02-05 06:00:00,8072,Solano County,CA,06095
2024-02-05 07:00:00,8068,Solano County,CA,06095
2024-02-05 08:00:00,8078,Solano County,CA,06095
2024-02-05 09:00:00,8078,Solano County,CA,06095
2024-02-05 10:00:00,8079,Solano County,CA,06095
2024-02-05 11:00:00,7819,Solano County,CA,06095
2024-02-05 12:00:00,7843,Solano County,CA,06095
2024-02-05 13:00:00,7799,Solano County,CA,06095
2024-02-05 14:00:00,7150,Solano County,CA,06095
2024-02-05 15:00:00,7089,Solano County,CA,06095
2024-02-05 16:00:00,2880,Solano County,CA,06095
2024-02-05 17:00:00,2888,Solano County,CA,06095
2024-02-05 18:00:00,6368,Solano County,CA,06095
2024-02-05 19:00:00,2609,Solano County,CA,06095
2024-02-05 20:00:00,2611,Solano County,CA,06095
2024-02-05 21:00:00,2571,Solano County,CA,06095
2024-02-05 22:00:00,2526,Solano County,CA,06095
2024-02-05 23:00:00,2523,Solano County,CA,06095
2024-02-06 00:00:00,2661,Solano County,CA,06095
2024-02-06 01:00:00,2164,Solano County,CA,06095
2024-02-06 02:00:00,2164,Solano County,CA,06095
2024-02-06 03:00:00,2164,Solano County,CA,06095
2024-02-06 04:00:00,2164,Solano County,CA,06095
2024-02-06 05:00:00,2164,Solano County,CA,06095
2024-02-06 06:00:00,2164,Solano County,CA,06095
2024-02-06 07:00:00,2250,Solano County,CA,06095
2024-02-06 08:00:00,2250,Solano County,CA,06095
2024-02-06 09:00:00,2250,Solano County,CA,06095
2024-02-03 00:00:00,7,Sonoma County,CA,06097
2024-02-03 01:00:00,7,Sonoma County,CA,06097
2024-02-03 02:00:00,7,Sonoma County,CA,06097
2024-02-03 03:00:00,7,Sonoma County,CA,06097
2024-02-03 04:00:00,7,Sonoma County,CA,06097
2024-02-03 05:00:00,7,Sonoma County,CA,06097
2024-02-03 06:00:00,7,Sonoma County,CA,06097
2024-02-03 07:00:00,7,Sonoma County,CA,06097
2024-02-03 08:00:00,7,Sonoma County,CA,06097
2024-02-03 09:00:00,7,Sonoma County,CA,06097
2024-02-03 10:00:00,7,Sonoma County,CA,06097
2024-02-03 11:00:00,7,Sonoma County,CA,06097
2024-02-03 12:00:00,20,Sonoma County,CA,06097
2024-02-03 13:00:00,20,Sonoma County,CA,06097
2024-02-03 14:00:00,27,Sonoma County,CA,06097
2024-02-03 15:00:00,16,Sonoma County,CA,06097
2024-02-03 16:00:00,16,Sonoma County,CA,06097
2024-02-03 17:00:00,16,Sonoma County,CA,06097
2024-02-03 18:00:00,9,Sonoma County,CA,06097
2024-02-03 19:00:00,9,Sonoma County,CA,06097
2024-02-03 20:00:00,9,Sonoma County,CA,06097
2024-02-03 21:00:00,9,Sonoma County,CA,06097
2024-02-03 22:00:00,3,Sonoma County,CA,06097
2024-02-03 23:00:00,0,Sonoma County,CA,06097
2024-02-04 00:00:00,0,Sonoma County,CA,06097
2024-02-04 01:00:00,0,Sonoma County,CA,06097
2024-02-04 02:00:00,413,Sonoma County,CA,06097
2024-02-04 03:00:00,2088,Sonoma County,CA,06097
2024-02-04 04:00:00,2290,Sonoma County,CA,06097
2024-02-04 05:00:00,2290,Sonoma County,CA,06097
2024-02-04 06:00:00,2387,Sonoma County,CA,06097
2024-02-04 07:00:00,2459,Sonoma County,CA,06097
2024-02-04 08:00:00,2843,Sonoma County,CA,06097
2024-02-04 09:00:00,2908,Sonoma County,CA,06097
2024-02-04 10:00:00,4298,Sonoma County,CA,06097
2024-02-04 11:00:00,5841,Sonoma County,CA,06097
2024-02-04 12:00:00,6793,Sonoma County,CA,06097
2024-02-04 13:00:00,8225,Sonoma County,CA,06097
2024-02-04 14:00:00,8983,Sonoma County,CA,06097
2024-02-04 15:00:00,7823,Sonoma County,CA,06097
2024-02-04 16:00:00,5947,Sonoma County,CA,06097
2024-02-04 17:00:00,9557,Sonoma County,CA,06097
2024-02-04 18:00:00,10177,Sonoma County,CA,06097
2024-02-04 19:00:00,37689,Sonoma County,CA,06097
2024-02-04 20:00:00,30857,Sonoma County,CA,06097
2024-02-04 21:00:00,27238,Sonoma County,CA,06097
2024-02-04 22:00:00,36146,Sonoma County,CA,06097
2024-02-04 23:00:00,36848,Sonoma County,CA,06097
2024-02-05 00:00:00,32612,Sonoma County,CA,06097
2024-02-05 01:00:00,32136,Sonoma County,CA,06097
2024-02-05 02:00:00,30547,Sonoma County,CA,06097
2024-02-05 03:00:00,33474,Sonoma County,CA,06097
2024-02-05 04:00:00,33615,Sonoma County,CA,06097
2024-02-05 05:00:00,33623,Sonoma County,CA,06097
2024-02-05 06:00:00,36495,Sonoma County,CA,06097
2024-02-05 07:00:00,32422,Sonoma County,CA,06097
2024-02-05 08:00:00,29447,Sonoma County,CA,06097
2024-02-05 09:00:00,30379,Sonoma County,CA,06097
2024-02-05 10:00:00,30379,Sonoma County,CA,06097
2024-02-05 11:00:00,29576,Sonoma County,CA,06097
2024-02-05 12:00:00,29064,Sonoma County,CA,06097
2024-02-05 13:00:00,30266,Sonoma County,CA,06097
2024-02-05 14:00:00,32116,Sonoma County,CA,06097
2024-02-05 15:00:00,32253,Sonoma County,CA,06097
2024-02-05 16:00:00,31425,Sonoma County,CA,06097
2024-02-05 17:00:00,28803,Sonoma County,CA,06097
2024-02-05 18:00:00,31396,Sonoma County,CA,06097
2024-02-05 19:00:00,31052,Sonoma County,CA,06097
2024-02-05 20:00:00,30520,Sonoma County,CA,06097
2024-02-05 21:00:00,29579,Sonoma County,CA,06097
2024-02-05 22:00:00,27797,Sonoma County,CA,06097
2024-02-05 23:00:00,26704,Sonoma County,CA,06097
2024-02-06 00:00:00,24047,Sonoma County,CA,06097
2024-02-06 01:00:00,22282,Sonoma County,CA,06097
2024-02-06 02:00:00,21995,Sonoma County,CA,06097
2024-02-06 03:00:00,20998,Sonoma County,CA,06097
2024-02-06 04:00:00,19726,Sonoma County,CA,06097
2024-02-06 05:00:00,19642,Sonoma County,CA,06097
2024-02-06 06:00:00,19060,Sonoma County,CA,06097
2024-02-06 07:00:00,19112,Sonoma County,CA,06097
2024-02-06 08:00:00,19191,Sonoma County,CA,06097
2024-02-06 09:00:00,19191,Sonoma County,CA,06097
2024-02-03 00:00:00,0,Stanislaus County,CA,06099
2024-02-03 01:00:00,0,Stanislaus County,CA,06099
2024-02-03 02:00:00,0,Stanislaus County,CA,06099
2024-02-03 03:00:00,0,Stanislaus County,CA,06099
2024-02-03 04:00:00,0,Stanislaus County,CA,06099
2024-02-03 05:00:00,0,Stanislaus County,CA,06099
2024-02-03 06:00:00,0,Stanislaus County,CA,06099
2024-02-03 07:00:00,0,Stanislaus County,CA,06099
2024-02-03 08:00:00,0,Stanislaus County,CA,06099
2024-02-03 09:00:00,0,Stanislaus County,CA,06099
2024-02-03 10:00:00,0,Stanislaus County,CA,06099
2024-02-03 11:00:00,0,Stanislaus County,CA,06099
2024-02-03 12:00:00,0,Stanislaus County,CA,06099
2024-02-03 13:00:00,0,Stanislaus County,CA,06099
2024-02-03 14:00:00,0,Stanislaus County,CA,06099
2024-02-03 15:00:00,0,Stanislaus County,CA,06099
2024-02-03 16:00:00,0,Stanislaus County,CA,06099
2024-02-03 17:00:00,0,Stanislaus County,CA,06099
2024-02-03 18:00:00,0,Stanislaus County,CA,06099
2024-02-03 19:00:00,0,Stanislaus County,CA,06099
2024-02-03 20:00:00,0,Stanislaus County,CA,06099
2024-02-03 21:00:00,0,Stanislaus County,CA,06099
2024-02-03 22:00:00,0,Stanislaus County,CA,06099
2024-02-03 23:00:00,0,Stanislaus County,CA,06099
2024-02-04 00:00:00,0,Stanislaus County,CA,06099
2024-02-04 01:00:00,0,Stanislaus County,CA,06099
2024-02-04 02:00:00,0,Stanislaus County,CA,06099
2024-02-04 03:00:00,0,Stanislaus County,CA,06099
2024-02-04 04:00:00,0,Stanislaus County,CA,06099
2024-02-04 05:00:00,0,Stanislaus County,CA,06099
2024-02-04 06:00:00,0,Stanislaus County,CA,06099
2024-02-04 07:00:00,73,Stanislaus County,CA,06099
2024-02-04 08:00:00,73,Stanislaus County,CA,06099
2024-02-04 09:00:00,0,Stanislaus County,CA,06099
2024-02-04 10:00:00,2075,Stanislaus County,CA,06099
2024-02-04 11:00:00,32,Stanislaus County,CA,06099
2024-02-04 12:00:00,32,Stanislaus County,CA,06099
2024-02-04 13:00:00,32,Stanislaus County,CA,06099
2024-02-04 14:00:00,32,Stanislaus County,CA,06099
2024-02-04 15:00:00,102,Stanislaus County,CA,06099
2024-02-04 16:00:00,2209,Stanislaus County,CA,06099
2024-02-04 17:00:00,2734,Stanislaus County,CA,06099
2024-02-04 18:00:00,2287,Stanislaus County,CA,06099
2024-02-04 19:00:00,8549,Stanislaus County,CA,06099
2024-02-04 20:00:00,3571,Stanislaus County,CA,06099
2024-02-04 21:00:00,3628,Stanislaus County,CA,06099
2024-02-04 22:00:00,465,Stanislaus County,CA,06099
2024-02-04 23:00:00,1184,Stanislaus County,CA,06099
2024-02-05 00:00:00,463,Stanislaus County,CA,06099
2024-02-05 01:00:00,583,Stanislaus County,CA,06099
2024-02-05 02:00:00,616,Stanislaus County,CA,06099
2024-02-05 03:00:00,616,Stanislaus County,CA,06099
2024-02-05 04:00:00,616,Stanislaus County,CA,06099
2024-02-05 05:00:00,616,Stanislaus County,CA,06099
2024-02-05 06:00:00,247,Stanislaus County,CA,06099
2024-02-05 07:00:00,214,Stanislaus County,CA,06099
2024-02-05 08:00:00,172,Stanislaus County,CA,06099
2024-02-05 09:00:00,172,Stanislaus County,CA,06099
2024-02-05 10:00:00,137,Stanislaus County,CA,06099
2024-02-05 11:00:00,138,Stanislaus County,CA,06099
2024-02-05 12:00:00,118,Stanislaus County,CA,06099
2024-02-05 13:00:00,118,Stanislaus County,CA,06099
2024-02-05 14:00:00,62,Stanislaus County,CA,06099
2024-02-05 15:00:00,167,Stanislaus County,CA,06099
2024-02-05 16:00:00,167,Stanislaus County,CA,06099
2024-02-05 17:00:00,166,Stanislaus County,CA,06099
2024-02-05 18:00:00,172,Stanislaus County,CA,06099
2024-02-05 19:00:00,163,Stanislaus County,CA,06099
2024-02-05 20:00:00,163,Stanislaus County,CA,06099
2024-02-05 21:00:00,148,Stanislaus County,CA,06099
2024-02-05 22:00:00,148,Stanislaus County,CA,06099
2024-02-05 23:00:00,139,Stanislaus County,CA,06099
2024-02-06 00:00:00,139,Stanislaus County,CA,06099
2024-02-06 01:00:00,139,Stanislaus County,CA,06099
2024-02-06 02:00:00,139,Stanislaus County,CA,06099
2024-02-06 03:00:00,137,Stanislaus County,CA,06099
2024-02-06 04:00:00,137,Stanislaus County,CA,06099
2024-02-06 05:00:00,189,Stanislaus County,CA,06099
2024-02-06 06:00:00,137,Stanislaus County,CA,06099
2024-02-06 07:00:00,137,Stanislaus County,CA,06099
2024-02-06 08:00:00,137,Stanislaus County,CA,06099
2024-02-06 09:00:00,137,Stanislaus County,CA,06099
2024-02-03 00:00:00,0,Sutter County,CA,06101
2024-02-03 01:00:00,0,Sutter County,CA,06101
2024-02-03 02:00:00,0,Sutter County,CA,06101
2024-02-03 03:00:00,0,Sutter County,CA,06101
2024-02-03 04:00:00,0,Sutter County,CA,06101
2024-02-03 05:00:00,11,Sutter County,CA,06101
2024-02-03 06:00:00,11,Sutter County,CA,06101
2024-02-03 07:00:00,11,Sutter County,CA,06101
2024-02-03 08:00:00,11,Sutter County,CA,06101
2024-02-03 09:00:00,11,Sutter County,CA,06101
2024-02-03 10:00:00,11,Sutter County,CA,06101
2024-02-03 11:00:00,11,Sutter County,CA,06101
2024-02-03 12:00:00,13,Sutter County,CA,06101
2024-02-03 13:00:00,13,Sutter County,CA,06101
2024-02-03 14:00:00,2,Sutter County,CA,06101
2024-02-03 15:00:00,2,Sutter County,CA,06101
2024-02-03 16:00:00,2,Sutter County,CA,06101
2024-02-03 17:00:00,2,Sutter County,CA,06101
2024-02-03 18:00:00,0,Sutter County,CA,06101
2024-02-03 19:00:00,0,Sutter County,CA,06101
2024-02-03 20:00:00,0,Sutter County,CA,06101
2024-02-03 21:00:00,0,Sutter County,CA,06101
2024-02-03 22:00:00,0,Sutter County,CA,06101
2024-02-03 23:00:00,0,Sutter County,CA,06101
2024-02-04 00:00:00,0,Sutter County,CA,06101
2024-02-04 01:00:00,0,Sutter County,CA,06101
2024-02-04 02:00:00,0,Sutter County,CA,06101
2024-02-04 03:00:00,0,Sutter County,CA,06101
2024-02-04 04:00:00,0,Sutter County,CA,06101
2024-02-04 05:00:00,0,Sutter County,CA,06101
2024-02-04 06:00:00,0,Sutter County,CA,06101
2024-02-04 07:00:00,0,Sutter County,CA,06101
2024-02-04 08:00:00,0,Sutter County,CA,06101
2024-02-04 09:00:00,0,Sutter County,CA,06101
2024-02-04 10:00:00,0,Sutter County,CA,06101
2024-02-04 11:00:00,0,Sutter County,CA,06101
2024-02-04 12:00:00,0,Sutter County,CA,06101
2024-02-04 13:00:00,0,Sutter County,CA,06101
2024-02-04 14:00:00,0,Sutter County,CA,06101
2024-02-04 15:00:00,0,Sutter County,CA,06101
2024-02-04 16:00:00,0,Sutter County,CA,06101
2024-02-04 17:00:00,20,Sutter County,CA,06101
2024-02-04 18:00:00,45,Sutter County,CA,06101
2024-02-04 19:00:00,626,Sutter County,CA,06101
2024-02-04 20:00:00,1544,Sutter County,CA,06101
2024-02-04 21:00:00,1572,Sutter County,CA,06101
2024-02-04 22:00:00,6114,Sutter County,CA,06101
2024-02-04 23:00:00,3135,Sutter County,CA,06101
2024-02-05 00:00:00,3162,Sutter County,CA,06101
2024-02-05 01:00:00,3831,Sutter County,CA,06101
2024-02-05 02:00:00,3838,Sutter County,CA,06101
2024-02-05 03:00:00,1819,Sutter County,CA,06101
2024-02-05 04:00:00,3145,Sutter County,CA,06101
2024-02-05 05:00:00,3145,Sutter County,CA,06101
2024-02-05 06:00:00,3147,Sutter County,CA,06101
2024-02-05 07:00:00,4964,Sutter County,CA,06101
2024-02-05 08:00:00,4973,Sutter County,CA,06101
2024-02-05 09:00:00,4997,Sutter County,CA,06101
2024-02-05 10:00:00,4997,Sutter County,CA,06101
2024-02-05 11:00:00,7972,Sutter County,CA,06101
2024-02-05 12:00:00,5815,Sutter County,CA,06101
2024-02-05 13:00:00,5907,Sutter County,CA,06101
2024-02-05 14:00:00,6122,Sutter County,CA,06101
2024-02-05 15:00:00,5100,Sutter County,CA,06101
2024-02-05 16:00:00,5140,Sutter County,CA,06101
2024-02-05 17:00:00,4983,Sutter County,CA,06101
2024-02-05 18:00:00,4244,Sutter County,CA,06101
2024-02-05 19:00:00,3636,Sutter County,CA,06101
2024-02-05 20:00:00,3045,Sutter County,CA,06101
2024-02-05 21:00:00,3026,Sutter County,CA,06101
2024-02-05 22:00:00,2846,Sutter County,CA,06101
2024-02-05 23:00:00,1912,Sutter County,CA,06101
2024-02-06 00:00:00,2925,Sutter County,CA,06101
2024-02-06 01:00:00,1595,Sutter County,CA,06101
2024-02-06 02:00:00,1333,Sutter County,CA,06101
2024-02-06 03:00:00,1333,Sutter County,CA,06101
2024-02-06 04:00:00,1292,Sutter County,CA,06101
2024-02-06 05:00:00,1283,Sutter County,CA,06101
2024-02-06 06:00:00,1283,Sutter County,CA,06101
2024-02-06 07:00:00,1283,Sutter County,CA,06101
2024-02-06 08:00:00,1272,Sutter County,CA,06101
2024-02-06 09:00:00,1272,Sutter County,CA,06101
2024-02-03 00:00:00,1,Tehama County,CA,06103
2024-02-03 01:00:00,1,Tehama County,CA,06103
2024-02-03 02:00:00,1,Tehama County,CA,06103
2024-02-03 03:00:00,1,Tehama County,CA,06103
2024-02-03 04:00:00,0,Tehama County,CA,06103
2024-02-03 05:00:00,0,Tehama County,CA,06103
2024-02-03 06:00:00,0,Tehama County,CA,06103
2024-02-03 07:00:00,0,Tehama County,CA,06103
2024-02-03 08:00:00,0,Tehama County,CA,06103
2024-02-03 09:00:00,0,Tehama County,CA,06103
2024-02-03 10:00:00,0,Tehama County,CA,06103
2024-02-03 11:00:00,0,Tehama County,CA,06103
2024-02-03 12:00:00,0,Tehama County,CA,06103
2024-02-03 13:00:00,0,Tehama County,CA,06103
2024-02-03 14:00:00,0,Tehama County,CA,06103
